McFarlane figures (2020–present),,,
,,,
Standard figures,,,
Q1 2025,Captain Cold,"Cold Gun, 2 alternate face plates, 4 alternate hands, display stand and Scott Kolins art card",DC Classic version
Q1 2025,Power Girl,"Streaky the Supercat, 4 alternate hands, display stand and David Nakayama art card",JSA version
Q1 2025,Green Lantern (Guy Gardner),"Power Battery, 2 alternate face plates, alternate bowlcut hairpiece, 4 alternate hands, display stand and Doug Mahnke art card",Green Lantern Corps version
Q2 2025,Adam Strange,"Ray gun, 3 alternate face plates, display stand and Evan Shaner art card",Strange Adventures version
Q2 2025,Batman,"Alternate hands, gun, sickle, display stand and Todd McFarlane and Pablo Marcos art card",Batman: Year Two version
Q2 2025,Deadshot,"4 alternate hands, wrist blasters, wrist blasters with single-fire effects, wrist blasters with rapid-fire effects, display stand and card",Suicide Squad version
Q3 2025,Hawkgirl (Kendra Saunders),"Mace, alternate hands, display stand and card",JSA version
Q3 2025,Superman,"Alternate lion head, alternate big head, display stand and card",The Strange Lives of Superman! version
Q3 2025,Merlyn the Dark Archer,"Bow, quiver, display stand and card",
Q3 2025,Darkstars,"Alternate battle-damaged head, display stand and card",
Q3 2025,Beast Boy,"Pizza slice, 3 animal transformations, display stand and art card",One Year Later version San Diego Comic-Con exclusive
Q3 2025,Kite Man,"Kite, 4 alternate hands, backpack, display stand and card",DC Rebirth version
Q3 2025,Metron,"Mobius Chair, 2 alternate hands, display stand and card",New Gods version
Q3 2025,Mirror Master (Evan McCulloch),"2 mirror guns, 6 alternate hands, display stand and card",Rogues version
Q3 2025,Deathstroke,"4 guns, 2 alternate hands, display stand and card",The Judas Contract version
Fall 2025,Doctor Mid-Nite (Charles McNider),"Owl, 4 alternate hands, display stand and Alan Davis art card",Golden Age version
Fall 2025,Batman,"Mobius Chair, 2 alternate hands, batarang, display stand and Jason Fabok art card",Darkseid War version
Winter 2025,Blackhawk,Display stand and card,DC Classic version
Winter 2025,Elongated Man,"2 alternated elongated arms, display stand and card",Justice League of America version
Winter 2025,Cosmic Boy,Display stand and card,Final Crisis: Legion of 3 Worlds version
Winter 2025,Professor Pyg,Display stand and card,Batman and Robin versionn
Winter 2025,Zatanna,"Detective Chimp, magic wand, display stand and card",DC Classic version
TBA 2026,Black Canary,Display stand and card,DC Rebirth version
TBA 2026,Captain Marvel Jr.,Display stand and card,DC Classic version
TBA 2026,Vigilante,Display stand and card,DC Classic version
Box Sets,,,
Q4 2024,Jonah Hex,"2 pistols, tomahawk, knife, rifle, gun belt, fabric overcoat, cutlass, display stand and art card",Gray outfit
Q4 2024,The General,Black fur,
Q4 2024,Armored Batman,"2 alternate hands, grenade, grenade, grappling gun and Ben Affleck photo card",Batman v Superman: Dawn of Justice battle-damaged version Retool of the standard BVS Armored Batman with a new head
Q4 2024,Knightmare Batman,"3 guns, crossbow, rock display base, city backdrop and Ben Affleck photo card",Batman v Superman: Dawn of Justice Retool of the standard Knightmare Batman with a new head
Q2 2025,The Grim Knight,"Machine gun, grenade launcher, display stand and art card",
Q2 2025,Killer Croc,Display stand and art card,Retool and repaint of Batman: Arkham Asylum version
Chase - Platinum Edition,,,
Q3 2023,[https://mcfarlane.com/toys/superman-action-comics-1-platinum-edition/ Golden Age Superman],"Chains, display stand, card stand and Detective Comics staff and Joe Shuster art card","Superman #1 version Darker blue tone, alternate S in a triangle shield and red boots"
Q3 2023,[https://mcfarlane.com/toys/green-lantern-alan-scott-day-vengeance-platinum-edition/ Green Lantern (Alan Scott)],"Lantern, fire construct, display stand, card stand and Alex Ross art card",Day of Vengeance version Glow in the Dark highlight Redeco
Q3 2023,[https://mcfarlane.com/toys/abyss-batman-vs-abyss-platinum-edition/ Abyss],"Scythe, alternate hand, display stand, card stand and Jorge Molina art card",Batman: Abyss version Red and white Redeco
Q4 2023,[https://mcfarlane.com/toys/firestorm-crisis-infinite-earths-platinum-edition/ Firestorm (Ronnie Raymond)],"2 fire effects, 6 alternate hands, display stand, card stand, and Yıldıray Çınar art card",New 52 version
Q4 2023,[https://mcfarlane.com/toys/hawkman-zero-hour-platinum-edition/ Hawkman (Katar Hol)],"Mace, wings, display stand, card stand and David Finch art card",Classic style Redeco of the Zero Hour Hawkman
Q4 2023,Sinestro,"Construct, lantern, display stand, card stand and Tyler Kirkham art card",Green Lantern Corps uniform version
Q1 2024,[https://mcfarlane.com/toys/batman-green-lantern-mce-platinum-edition/ Green Lantern Batman],"Power Battery, 2 flame effect pieces, 4 alternate hands, display stand, art card and card stand",
Q1 2024,[https://mcfarlane.com/toys/captain-carrot-mce-platinum-edition/ Captain Carrot],"4 alternate hands, display stand, Gary Frank art card and card stand",The Multiversity version
Q1 2024,[https://mcfarlane.com/toys/superman-krypto-mce-platinum-edition/ Superman],"Krypto, alternate hands, display stand, Dan Jurgens, Norm Rapmund, and Alex Sinclair art card and card stand",Return of Superman version Retool of the Dark Knight Returns Superman with a new mulleted head
Q1 2024,Wonder Woman,"Battle axe, sword, 4 alternate hands, shield, lasso of truth, display stand, art card and card stand",Super Powers Collection version
Q2 2024,Blackfire,"2 starbolt effect pieces, flight stand, card stand and Sam Basri art card",Justice League Odyssey version
Q2 2024,Penguin,"Umbrella, 2 alternate hands, display stand, card stand and Mike Grell art card",Super Powers Collection version
Q2 2024,White Lantern Captain Boomerang,"2 boomerangs 4 alternate hands, display stand, card stand and Francis Manapul art card",Brightest Day version
Q3 2024,Sgt. Rock,"4 alternate hands, knife, shovel, helmet, display stand, card stand, and Joe Kubert art card",
Q3 2024,Superboy,"2 alternate hands, 2 alternate heads, flight stand, environment stand, display stand and Stanley 'Artgerm' Lau art card",Teen Titans version
Q3 2024,Batman,"4 alternate hands, batarang, batcamera, grappling hook, GoGo magician wand, display stand and Jiro Kuwata art card",Bat-Manga version
July 2024,Agent Liberty,"Shield, exhaust flame effect piece, display stand, card stand and art card",White costume version
Q4 2024,Doctor Tyme,"2 clock hand blades, display stand, card stand and Dan Spiegle art card",Redeco of Clock King with new face
Q4 2024,Ragman,"2 magic effect pieces, display stand, card and Jesús Saíz art card",Black costume version
Q4 2024,Red Hood,"Pickaxe, dagger, display stand, card stand and Lew Sayre Schwartz art card",Purple tuxedo version
TBA 2024,Batman,"Grappling hook, streetlight, 4 alternate hands, alternate unmasked head and Frank Miller art card",The Dark Knight Returns blue and gray version No battle damage
TBA 2024,Arkkis Chummuck,"Power Battery, 2 alternate ring construct hands, 4 alternate hands, alternate Green Man head, shield construct, display stand, card stand and Brian Bolland art card",Green Lantern Corps version
TBA 2024,Huntress (Helena Bertinelli),"Crossbow, 4 alternate hands, 2 alternate faceplates, display stand and Guillem March art card",Batman/Huntress: Cry for Blood version
Q4 2024,Geo-Force,"2 alternate faceplates, 2 energy effect pieces, display stand and card",Outsiders version
Q4 2024,Evil Superman,"Alternate head, 3 alternate hands, alternate Kryptonian crystal-holding hand, display stand and Christopher Reeve photo card",Superman III version
Q4 2024,Power Ring (Solomon Baz),"2 alternate faceplates, 3 construct effect pieces, Power Battery, display stand and Robson Rocha art card",Earth-3 version
Q4 2024,Mister Terrific (Michael Holt),"2 alternate faceplates, alternate hand, 3 T-Spheres, removable jacket, display stand and J.G. Jones art card",JSA version
Q4 2024,Lightning Lad,"Alternate classic head, 2 alternate faceplates, 4 electricity effect pieces, display stand and Jim Cheung art card",Threeboot version
Q4 2024,Grid,Display stand and card,Green version
Q1 2025,Captain Cold,"Cold Gun, 2 alternate face plates, 4 alternate hands, display stand and Scott Kolins art card",Super Friends version
Q1 2025,Power Girl,"Streaky the Supercat, 4 alternate hands, display stand and David Nakayama art card",Dawn of DC version
Q1 2025,Guy Gardner,"Yellow Lantern Power Battery, 2 alternate face plates, alternate bowlcut hairpiece, 4 alternate hands, display stand and Doug Mahnke art card",Guy Gardner Reborn version
Q2 2025,Adam Strange,"Ray gun, 3 alternate face plates, display stand and Evan Shaner art card",Grey costume version
Q2 2025,Batman,"Alternate hands, gun, sickle, display stand and Todd McFarlane and Pablo Marcos art card",Batman: Year Two version with blue holster
Q2 2025,Deadshot,"4 alternate hands, wrist blasters, wrist blasters with single-fire effects, wrist blasters with rapid-fire effects, display stand and card",Justice League Unlimited version
Q3 2025,Hawkwoman,"Mace, alternate hands, display stand and card",Justice League of America version
Q3 2025,Superman Red,"Alternate lion head, alternate big head, display stand and card",The Amazing Story of Superman-Red and Superman-Blue! version
Q3 2025,Dark Archer (Tommy Merlyn),"Bow, quiver, display stand and card",New 52 version
Q3 2025,Darkstar John Stewart,"Alternate Ferrin Colos head, display stand and card",
Q3 2025,Beast Boy,"Pizza slice, 3 animal transformations, display stand and art card",Teen Titans colors variant San Diego Comic-Con exclusive
Q3 2025,Kite Man,"Kite, 4 alternate hands, backpack, display stand and card",DC Classic version
Q3 2025,Metron,"Mobius Chair, 2 alernate hands, display stand and card",Dark Nights: Death Metal version
Q3 2025,Mirror Master (Sam Scudder),"2 mirror guns, 6 alternate hands, display stand and card",DC Classic version
Q3 2025,Slade,"4 guns, 2 alternate hands, display stand and card",Teen Titans colors variant
Fall 2025,Doctor Mid-Nite (Pieter Cross),"Owl, 4 alternate hands, display stand and Alan Davis art card",JSA version
Fall 2025,Batman,"Mobius Chair, 2 alternate hands, batarang, display stand and Jason Fabok art card",Darkseid War blue version
Platinum Box Sets,,,
Q4 2024,Jonah Hex,"2 pistols, tomahawk, knife, rifle, gun belt, fabric overcoat, cutlass, display stand and art card",Blue outfit
Q4 2024,The General,White fur,
Chase - Red Platinum,,,
2025,Mister Terrific (Michael Holt),"2 alternate faceplates, alternate hand, 3 T-Spheres, removable jacket, display stand and art card",Justice League Action version Repaint of the New 52 Mister Terrific
2025,Red Lantern Guy Gardner,"Power Battery, 2 alternate face plates, alternate bowlcut hairpiece, 4 alternate hands, display stand and art card",Red Lanterns version Repaint of Guy Gardner
== McFarlane figures - DC Page Punchers ==,,,
Single figures,,,
Summer 2022,Batman,"Batarang, display stand, Black Adam comic, and Lee Bermejo art card",Lee Bermejo design version
Summer 2022,Batman,"Batarang, display stand, black and white Black Adam comic, and Lee Bermejo art card",Black and white line art variant Target Exclusive
Summer 2022,Superman,"Alternate hands, display stand, Black Adam comic, and Lee Bermejo art card",
Summer 2022,Black Adam,"2 lightning effect pieces, display stand, Black Adam comic, and Lee Bermejo art card",Lee Bermejo design version
Summer 2022,Black Adam,"2 lightning effect pieces, display stand, black and white Black Adam (Black Adam cover) comic, and Lee Bermejo art card",Black and white line art variant Walmart Exclusive
Summer 2022,John Constantine,"Magic pentagram, book, display stand, Black Adam comic, and Lee Bermejo art card",
Fall 2022,Batman,"2 batarangs, display stand, Injustice comic, and José Luis and Jonas Trindade art card",Injustice 2 version
Fall 2022,Green Arrow,"Bow, quiver, arrow bundle, display stand, Injustice comic, and José Luis and Jonas Trindade art card","Injustice 2 version Retool and redeco of the DC Multiverse Injustice 2 Green Arrow figure with a new, classic-style head"
Fall 2022,The Flash (Barry Allen),"2 lighting effect pieces, display stand, The Flash comic, and art card",Original design created for the line
Fall 2022,Atom (Ryan Choi),"Alternate hands, molecular effect piece, display stand, The Flash comic, and art card",Original design created for the line
Fall 2022,Captain Cold,"Cold gun, display stand, The Flash comic, and art card",Original design created for the line
Fall 2022,Heat Wave,"Display stand, The Flash comic, and art card",Original design created for the line
Spring 2023,Supergirl,"Display stand, Injustice comic, and José Luis and Jonas Trindade art card",Injustice 2 version
Spring 2023,Doctor Fate,"Display stand, Injustice comic, and José Luis and Jonas Trindade art card",Injustice 2 version Retool of the previous DC Multiverse Doctor Fate figure with a new headsculpt
Spring 2023,Aquaman,"Trident, display stand, Aquaman comic (Aquaman cover), and Pop Mhan art card",Original design created for the line
Spring 2023,Black Manta,"Spear, display stand, Aquaman comic (Black Manta cover), and Edwin Galmon art card",Original design created for the line
Spring 2023,Ocean Master,"Trident, display stand, Aquaman comic (Ocean Master cover), and Norm Rapmund art card",Original design created for the line
Spring 2023,Aqualad (Jackson Hyde),"2 swords, display stand, Aquaman comic (Aqualad cover), and David Marquez art card",Aquaman: The Becoming version
Summer 2023,Batman,"Display stand, Batman comic, and InHyuk Lee art card",Batman: Fighting the Frozen version Original design created for the line
Summer 2023,Batgirl,"Display stand, Batman comic, and Emanuela Lupacchino art card",Batman: Fighting the Frozen version Original design created for the line
Summer 2023,Mr. Freeze,"Display stand, Batman comic, and art card",Batman: Fighting the Frozen version Original design created for the line
Summer 2023,Robin,"Display stand, Batman comic, and V Ken Marion and House art card",Batman: Fighting the Frozen version Original design created for the line
Spring 2024,Superman,"7 armor pieces, display stand, Superman: Ghosts of Krypton #1 and Fico Ossio art card",Original design created for the line
Spring 2024,Ghost of Zod,"4 alternate hands, display stand, Superman: Ghosts of Krypton #2 and art card",Original design created for the line
Spring 2024,Superman (Val-Zod),"Display stand, Superman: Ghosts of Krypton #3 and Edwin Galmon art card",Original design created for the line
Spring 2024,Brainiac,"5 limb pieces, display stand, Superman: Ghosts of Krypton #4 and art card",Original design created for the line
Fall 2024,Robin (Damian Wayne),"Sword, Professor Pyg mask, display stand, Batman and Robin #1 and Frank Quitely art card",Batman and Robin version
Fall 2024,Deathstroke,"Sword, staff, hook sword, alternate unmasked head, display stand, Deathstroke #1 and Tony Daniel art card",DC Rebirth version Retool and redeco of the Rebirth Deathstroke with a new unmasked head and accessories
Fall 2024,Superman,"Display stand, ''Superman '78'' #1 and Wilfredo Torres art card",''Superman '78'' version Cel-shaded redeco of the Christopher Reeve Superman
Fall 2024,Shazam,"Cape clasp, 2 alternate hands, display stand, comic and Cameron Stewart art card",Dawn of DC version
Q2 2025,Supergirl,"Sword, comic, display stand and card",Supergirl: Woman of Tomorrow version
Q2 2025,Superman,"Comic, flight stand and card",Kingdom Come version
Q2 2025,Damage,"Comic, display stand and card",JSA version
Q2 2025,Starman (Thom Kallor),"Comic, display stand and card",JSA version
Q3 2025,Earth-2 Wonder Woman,"Comic, display stand and card",Golden Age version
Q3 2025,Steve Trevor,"Comic, display stand and card",Golden Age version
Q3 2025,Superboy,"Comic, display stand and card",Return of Superman version
Q3 2025,Mister Bones,"Comic, display stand and card","Infinity, Inc. version"
Q3 2025,Obsidian,"3 alternate hands, comic, display stand and card",JSA version
Q4 2025,Joker,"Comic, pistol, coat, hat, display stand and George Perez art card",Crisis on Infinite Earths version Repaint and retool of the Silver Age Joker with a new head and accessories
Q4 2025,Superman,"Comic, 2 alternate hands, display stand and Dan Jurgens art card",Zero Hour: Crisis in Time! version
Q4 2025,Extant,"Comic, display stand and card",Zero Hour: Crisis in Time! version
Q4 2025,Cheetah (Priscilla Rich),"Comic, display stand and card",Crisis on Infinite Earths version
Spring 2026,Green Lantern (Hal Jordan),"Comic, display stand and card",New 52 version
Spring 2026,Green Lantern (Jessica Cruz),"Comic, display stand and card",New 52 version
Spring 2026,Flash (Barry Allen),"Comic, display stand and card",Flash of Two Worlds version
Spring 2026,Flash (Jay Garrick),"Comic, display stand and card",Flash of Two Worlds version
MegaFigs,,,
Fall 2022,Gorilla Grodd,"Display stand, The Flash comic, and art card",Original design created for the line
Fall 2022,Captain Cold,"Cold gun, display stand, The Flash comic and alternate art card",Repaint of original design created for the line
Summer 2023,Mr. Freeze,"Display stand, Batman comic, and Philip Tran art card",Repaint of original design created for the line
Q4 2023,[https://mcfarlane.com/toys/batman-santa-blue-7in-gl/ Batman Santa (Blue)],"Presents bag, display stand and art print",Red repaint of Endless Winter version with alternate head
Q4 2023,[https://mcfarlane.com/toys/batman-santa-red-7in-gl/ Batman Santa (Red)],"Presents bag, display stand and art print",Blue repaint of Endless Winter version with alternate head
Chase - Platinum Edition,,,
Summer 2023,[https://mcfarlane.com/toys/batgirl-7-figure-batman-fighting-frozen-comic-page-punchers-platinum-edition/ Batgirl],"Display stand, Batman comic, and art card",Repaint of original design created for the line
Fall 2024,Robin (Damian Wayne),"Sword, Professor Pyg mask, display stand, Batman and Robin #1 and Frank Quitely art card",Batman and Son version Repaint of the Damian Wayne figure
Fall 2024,Captain Thunder,"Cape clasp, 2 alternate hands, display stand, comic and Cameron Stewart art card",Make Way for Captain Thunder! version Repaint of the Shazam figure
Q3 2025,Superboy,"Comic, display stand and card",New 52 version
